seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,6.0
00002.c.clean,32,32,0.0,6.13
00003.c.clean,32,32,0.0,6.29
00004.c.clean,32,32,0.0,6.27
00005.c.clean,32,32,0.0,6.31
00006.c.clean,32,0,,25.06
00007.c.clean,32,0,,25.18
00008.c.clean,32,0,,25.19
00009.c.clean,32,0,,4.95
00010.c.clean,32,32,0.0,5.31
00011.c.clean,32,32,0.0,5.44
00012.c.clean,32,0,,0.88
00013.c.clean,32,32,0.0,5.35
00014.c.clean,32,28,0.0,5.43
00015.c.clean,32,4,0.0,1.52
00016.c.clean,32,12,0.0,2.89
00017.c.clean,32,29,0.0,5.35
00018.c.clean,32,13,0.0,5.21
00019.c.clean,32,32,0.0,5.33
00020.c.clean,32,32,0.0,5.42
00021.c.clean,32,13,0.0,5.05
00022.c.clean,32,32,0.0,5.35
00023.c.clean,32,32,0.0,5.43
00024.c.clean,32,24,0.0,5.25
00025.c.clean,32,0,,0.89
00026.c.clean,32,25,0.0,5.22
00027.c.clean,32,32,0.0,5.1
00028.c.clean,32,32,0.0,5.17
00029.c.clean,32,32,0.0,5.23
00030.c.clean,32,32,0.0,5.27
00031.c.clean,32,32,0.0,5.33
00032.c.clean,32,3,0.0,1.63
00033.c.clean,32,32,0.0,5.4
00034.c.clean,32,0,,25.15
00035.c.clean,32,0,,0.96
00036.c.clean,32,6,0.0,5.01
00037.c.clean,32,0,,1.84
00038.c.clean,32,32,0.0,5.35
00039.c.clean,32,32,0.0,5.19
00041.c.clean,32,16,0.0,16.25
00042.c.clean,32,32,0.0,5.32
00043.c.clean,32,2,0.0,5.01
00044.c.clean,32,32,0.0,5.41
00045.c.clean,32,32,0.0,5.43
00046.c.clean,32,32,0.0,5.51
00047.c.clean,32,32,0.0,5.78
00048.c.clean,32,32,0.0,5.56
00049.c.clean,32,32,0.0,5.36
00050.c.clean,32,32,0.0,5.48
00051.c.clean,32,16,0.0,3.39
00052.c.clean,32,32,0.0,5.29
00053.c.clean,32,32,0.0,5.43
00054.c.clean,32,32,0.0,5.46
00055.c.clean,32,32,0.0,5.53
00057.c.clean,32,32,0.0,5.42
00058.c.clean,32,0,,1.07
00059.c.clean,32,32,0.0,5.97
00060.c.clean,32,32,0.0,5.41
00061.c.clean,32,32,0.0,5.73
00062.c.clean,32,32,0.0,5.33
00063.c.clean,32,32,0.0,5.54
00064.c.clean,32,32,0.0,5.34
00065.c.clean,32,17,0.0,3.46
00066.c.clean,32,1,0.0,1.06
00067.c.clean,32,32,0.0,5.19
00068.c.clean,32,32,0.0,5.11
00069.c.clean,32,32,0.0,5.17
00070.c.clean,32,32,0.0,5.39
00071.c.clean,32,32,0.0,5.18
00072.c.clean,32,0,,2.38
00073.c.clean,32,0,,1.93
00074.c.clean,32,32,0.0,5.2
00075.c.clean,32,32,0.0,5.13
00076.c.clean,32,32,0.0,5.11
00077.c.clean,32,0,,0.94
00078.c.clean,32,0,,1.01
00079.c.clean,32,14,0.0,5.16
00080.c.clean,32,32,0.0,5.15
00081.c.clean,32,32,0.0,5.24
00082.c.clean,32,32,0.0,5.29
00083.c.clean,32,32,0.0,5.29
00084.c.clean,32,32,0.0,5.29
00085.c.clean,32,32,0.0,5.17
00086.c.clean,32,0,,0.9
00087.c.clean,32,32,0.0,5.27
00088.c.clean,32,0,,0.9
00089.c.clean,32,32,0.0,5.3
00090.c.clean,32,5,0.0,1.7
00091.c.clean,32,12,0.0,2.95
00092.c.clean,32,32,0.0,5.37
00093.c.clean,32,32,0.0,5.11
00094.c.clean,32,32,0.0,5.26
00095.c.clean,32,32,0.0,5.25
00096.c.clean,32,32,0.0,5.25
00097.c.clean,32,32,0.0,5.21
00098.c.clean,32,32,0.0,4.18
00099.c.clean,32,32,0.0,5.29
00100.c.clean,32,32,0.0,5.13
00101.c.clean,32,0,,25.13
00102.c.clean,32,0,,0.89
00103.c.clean,32,32,0.0,5.22
00105.c.clean,32,32,0.0,9.48
00106.c.clean,32,32,0.0,5.22
00107.c.clean,32,32,0.0,5.22
00108.c.clean,32,32,0.0,5.28
00109.c.clean,32,32,0.0,5.42
00110.c.clean,32,32,0.0,4.6
00111.c.clean,32,0,,0.98
00112.c.clean,32,0,,1.01
00113.c.clean,32,22,0.0,6.3
00114.c.clean,32,32,0.0,6.1
00115.c.clean,32,0,,0.98
00116.c.clean,32,32,0.0,6.02
00117.c.clean,32,1,0.0,1.05
00118.c.clean,32,32,0.0,6.29
00119.c.clean,32,32,0.0,6.31
00120.c.clean,32,32,0.0,4.23
00121.c.clean,32,32,0.0,6.11
00122.c.clean,32,32,0.0,6.14
00123.c.clean,32,32,0.0,5.35
