seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,4.67
00002.c.clean,32,32,0.0,4.98
00003.c.clean,32,32,0.0,5.14
00004.c.clean,32,32,0.0,5.22
00005.c.clean,32,32,0.0,5.3
00006.c.clean,32,0,,23.13
00007.c.clean,32,1,0.0,25.08
00008.c.clean,32,1,0.0,18.72
00009.c.clean,32,32,0.0,5.19
00010.c.clean,32,32,0.0,5.22
00011.c.clean,32,32,0.0,7.37
00012.c.clean,32,32,0.0,6.44
00013.c.clean,32,29,0.0,6.51
00014.c.clean,32,27,0.0,6.27
00015.c.clean,32,4,0.0,1.89
00016.c.clean,32,6,0.0,2.09
00017.c.clean,32,32,0.0,6.06
00018.c.clean,32,32,0.0,5.4
00019.c.clean,32,32,0.0,5.41
00020.c.clean,32,32,0.0,5.3
00021.c.clean,32,32,0.0,5.26
00022.c.clean,32,32,0.0,5.29
00023.c.clean,32,32,0.0,5.33
00024.c.clean,32,32,0.0,5.32
00025.c.clean,32,0,,0.89
00026.c.clean,32,23,0.0,5.12
00027.c.clean,32,32,0.0,5.29
00028.c.clean,32,32,0.0,5.22
00029.c.clean,32,32,0.0,5.29
00030.c.clean,32,32,0.0,5.49
00031.c.clean,32,32,0.0,5.3
00032.c.clean,32,3,0.0,1.55
00033.c.clean,32,32,0.0,5.38
00034.c.clean,32,0,,25.19
00035.c.clean,32,0,,0.89
00036.c.clean,32,32,0.0,5.27
00037.c.clean,32,4,0.0,1.67
00038.c.clean,32,32,0.0,5.17
00039.c.clean,32,32,0.0,5.28
00041.c.clean,32,32,0.0,5.64
00042.c.clean,32,32,0.0,5.35
00043.c.clean,32,32,0.0,5.37
00044.c.clean,32,32,0.0,5.44
00045.c.clean,32,32,0.0,5.32
00046.c.clean,32,32,0.0,5.37
00047.c.clean,32,32,0.0,5.32
00048.c.clean,32,32,0.0,5.3
00049.c.clean,32,32,0.0,5.42
00050.c.clean,32,32,0.0,5.48
00051.c.clean,32,31,0.0,5.26
00052.c.clean,32,32,0.0,5.3
00053.c.clean,32,32,0.0,5.37
00054.c.clean,32,32,0.0,5.16
00055.c.clean,32,32,0.0,5.09
00057.c.clean,32,32,0.0,5.29
00058.c.clean,32,28,0.0,5.17
00059.c.clean,32,32,0.0,4.81
00060.c.clean,32,32,0.0,4.75
00061.c.clean,32,32,0.0,4.8
00062.c.clean,32,32,0.0,5.34
00063.c.clean,32,32,0.0,5.27
00064.c.clean,32,32,0.0,5.28
00065.c.clean,32,32,0.0,4.8
00066.c.clean,32,32,0.0,4.46
00067.c.clean,32,32,0.0,5.25
00068.c.clean,32,32,0.0,5.3
00069.c.clean,32,32,0.0,5.37
00070.c.clean,32,32,0.0,5.29
00071.c.clean,32,32,0.0,4.38
00072.c.clean,32,4,0.0,2.22
00073.c.clean,32,8,0.0,2.28
00074.c.clean,32,32,0.0,5.17
00075.c.clean,32,32,0.0,4.23
00076.c.clean,32,32,0.0,4.19
00077.c.clean,32,0,,0.95
00078.c.clean,32,32,0.0,5.36
00079.c.clean,32,32,0.0,5.29
00080.c.clean,32,32,0.0,5.56
00081.c.clean,32,32,0.0,5.51
00082.c.clean,32,32,0.0,5.27
00083.c.clean,32,32,0.0,5.43
00084.c.clean,32,32,0.0,5.6
00085.c.clean,32,32,0.0,4.3
00086.c.clean,32,32,0.0,5.33
00087.c.clean,32,32,0.0,5.42
00088.c.clean,32,0,,0.88
00089.c.clean,32,32,0.0,5.36
00090.c.clean,32,6,0.0,1.98
00091.c.clean,32,4,0.0,1.61
00092.c.clean,32,31,0.0,5.29
00093.c.clean,32,32,0.0,5.31
00094.c.clean,32,32,0.0,4.46
00095.c.clean,32,32,0.0,5.38
00096.c.clean,32,32,0.0,5.42
00097.c.clean,32,32,0.0,4.34
00098.c.clean,32,32,0.0,4.25
00099.c.clean,32,32,0.0,4.27
00100.c.clean,32,32,0.0,5.19
00101.c.clean,32,0,,25.18
00102.c.clean,32,9,0.0,2.46
00103.c.clean,32,32,0.0,5.31
00105.c.clean,32,32,0.0,5.24
00106.c.clean,32,32,0.0,5.33
00107.c.clean,32,32,0.0,5.37
00108.c.clean,32,32,0.0,4.52
00109.c.clean,32,32,0.0,5.33
00110.c.clean,32,32,0.0,4.33
00111.c.clean,32,32,0.0,5.4
00112.c.clean,32,0,,0.88
00113.c.clean,32,32,0.0,5.45
00114.c.clean,32,32,0.0,4.67
00115.c.clean,32,0,,0.91
00116.c.clean,32,32,0.0,5.39
00117.c.clean,32,1,0.0,1.39
00118.c.clean,32,32,0.0,5.46
00119.c.clean,32,32,0.0,5.35
00120.c.clean,32,32,0.0,4.33
00121.c.clean,32,32,0.0,5.44
00122.c.clean,32,32,0.0,5.05
00123.c.clean,32,32,0.0,5.29
00124.c.clean,32,0,,0.91
00126.c.clean,32,32,0.0,5.34
00127.c.clean,32,32,0.0,5.27
00128.c.clean,32,32,0.0,5.53
00130.c.clean,32,0,,0.94
00133.c.clean,32,32,0.0,5.28
00134.c.clean,32,3,0.0,1.35
00135.c.clean,32,32,0.0,5.33
00136.c.clean,32,32,0.0,5.25
00137.c.clean,32,32,0.0,5.39
00138.c.clean,32,26,0.0,5.3
