seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,3.32
00002.c.clean,32,32,0.0,3.69
00003.c.clean,32,32,0.0,4.87
00004.c.clean,32,32,0.0,5.0
00005.c.clean,32,32,0.0,4.86
00006.c.clean,32,1,0.0,6.85
00007.c.clean,32,0,,6.79
00008.c.clean,32,3,0.0,6.71
00009.c.clean,32,31,0.0,4.85
00010.c.clean,32,32,0.0,4.47
00011.c.clean,32,32,0.0,4.46
00012.c.clean,32,32,0.0,4.89
00013.c.clean,32,28,0.0,4.91
00014.c.clean,32,26,0.0,4.99
00015.c.clean,32,8,0.0,2.08
00016.c.clean,32,6,0.0,1.57
00017.c.clean,32,32,0.0,5.34
00018.c.clean,32,10,0.0,6.78
00019.c.clean,32,31,0.0,6.17
00020.c.clean,32,32,0.0,5.53
00021.c.clean,32,32,0.0,5.67
00022.c.clean,32,32,0.0,5.5
00023.c.clean,32,32,0.0,4.94
00024.c.clean,32,32,0.0,6.08
00025.c.clean,32,0,,0.83
00026.c.clean,32,24,0.0,6.8
00027.c.clean,32,32,0.0,5.75
00028.c.clean,32,21,0.0,6.26
00029.c.clean,32,32,0.0,6.27
00030.c.clean,32,32,0.0,5.73
00031.c.clean,32,32,0.0,5.62
00032.c.clean,32,4,0.0,1.34
00033.c.clean,32,32,0.0,6.41
00034.c.clean,32,0,,6.83
00035.c.clean,36,0,,0.87
00036.c.clean,32,32,0.0,5.82
00037.c.clean,32,7,0.0,2.18
00038.c.clean,32,32,0.0,3.77
00039.c.clean,32,32,0.0,6.07
00041.c.clean,32,32,0.0,6.14
00042.c.clean,32,32,0.0,6.0
00043.c.clean,32,32,0.0,5.77
00044.c.clean,32,32,0.0,5.68
00045.c.clean,32,32,0.0,6.03
00046.c.clean,32,32,0.0,5.98
00047.c.clean,32,32,0.0,5.95
00048.c.clean,32,32,0.0,6.0
00049.c.clean,32,32,0.0,5.58
00050.c.clean,32,32,0.0,5.69
00051.c.clean,32,32,0.0,5.91
00052.c.clean,32,32,0.0,4.35
00053.c.clean,32,32,0.0,5.84
00054.c.clean,32,32,0.0,4.31
00055.c.clean,32,32,0.0,4.1
00057.c.clean,32,32,0.0,5.61
00058.c.clean,32,28,0.0,5.87
00059.c.clean,32,32,0.0,3.79
00060.c.clean,32,32,0.0,3.44
00061.c.clean,32,32,0.0,3.56
00062.c.clean,32,32,0.0,6.11
00063.c.clean,32,32,0.0,5.91
00064.c.clean,32,32,0.0,4.94
00065.c.clean,32,32,0.0,4.17
00066.c.clean,32,32,0.0,3.6
00067.c.clean,32,32,0.0,5.76
00068.c.clean,32,32,0.0,6.29
00069.c.clean,32,32,0.0,5.89
00070.c.clean,32,32,0.0,5.96
00071.c.clean,32,32,0.0,3.69
00072.c.clean,32,9,0.0,2.64
00073.c.clean,33,13,0.0,3.06
00074.c.clean,32,32,0.0,6.26
00075.c.clean,32,32,0.0,3.6
00076.c.clean,32,32,0.0,3.54
00077.c.clean,32,0,,0.85
00078.c.clean,32,32,0.0,5.75
00079.c.clean,32,32,0.0,6.05
00080.c.clean,32,32,0.0,5.85
00081.c.clean,32,32,0.0,5.76
00082.c.clean,32,32,0.0,5.93
00083.c.clean,32,32,0.0,6.09
00084.c.clean,32,32,0.0,5.57
00085.c.clean,32,32,0.0,3.54
00086.c.clean,32,32,0.0,5.81
00087.c.clean,32,32,0.0,5.61
00088.c.clean,32,0,,0.81
00089.c.clean,32,32,0.0,6.02
00090.c.clean,33,10,0.0,2.17
00091.c.clean,32,3,0.0,1.36
00092.c.clean,32,31,0.0,5.96
00093.c.clean,32,32,0.0,6.08
00094.c.clean,32,32,0.0,3.47
00095.c.clean,32,32,0.0,6.08
00096.c.clean,32,32,0.0,5.9
00097.c.clean,32,32,0.0,3.5
00098.c.clean,32,32,0.0,3.39
00099.c.clean,32,32,0.0,3.4
00100.c.clean,32,32,0.0,6.16
00101.c.clean,32,1,0.0,6.86
00102.c.clean,32,3,0.0,1.5
00103.c.clean,32,32,0.0,5.81
00105.c.clean,32,32,0.0,5.63
