seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.12
00002.c.clean,32,32,0.0,5.26
00003.c.clean,32,32,0.0,5.1
00004.c.clean,32,32,0.0,4.91
00005.c.clean,32,32,0.0,5.05
00006.c.clean,32,0,,13.31
00007.c.clean,32,0,,13.25
00008.c.clean,32,0,,13.24
00009.c.clean,32,0,,4.51
00010.c.clean,32,32,0.0,5.03
00011.c.clean,32,32,0.0,5.09
00012.c.clean,35,0,,1.35
00013.c.clean,32,31,0.0,5.2
00014.c.clean,32,27,0.0,5.32
00015.c.clean,32,4,0.0,1.66
00016.c.clean,32,10,0.0,2.14
00017.c.clean,32,25,0.0,5.23
00018.c.clean,32,17,0.0,5.32
00019.c.clean,32,32,0.0,4.95
00020.c.clean,32,32,0.0,5.06
00021.c.clean,32,14,0.0,5.03
00022.c.clean,32,32,0.0,4.81
00023.c.clean,32,32,0.0,4.94
00024.c.clean,32,27,0.0,4.72
00025.c.clean,34,0,,1.34
00026.c.clean,32,22,0.0,4.78
00027.c.clean,32,32,0.0,4.91
00028.c.clean,32,32,0.0,4.84
00029.c.clean,32,32,0.0,4.91
00030.c.clean,32,32,0.0,4.88
00031.c.clean,32,32,0.0,4.92
00032.c.clean,33,6,0.0,1.67
00033.c.clean,32,32,0.0,4.93
00034.c.clean,32,0,,13.23
00035.c.clean,35,0,,1.43
00036.c.clean,32,7,0.0,4.77
00037.c.clean,34,0,,1.56
00038.c.clean,32,32,0.0,4.88
00039.c.clean,32,32,0.0,4.92
00041.c.clean,32,13,0.0,10.62
00042.c.clean,32,32,0.0,4.98
00043.c.clean,32,5,0.0,4.66
00044.c.clean,32,32,0.0,4.9
00045.c.clean,32,32,0.0,5.59
00046.c.clean,32,32,0.0,5.13
00047.c.clean,32,32,0.0,5.18
00048.c.clean,32,32,0.0,5.46
00049.c.clean,32,32,0.0,5.18
00050.c.clean,32,32,0.0,5.27
00051.c.clean,32,12,0.0,2.28
00052.c.clean,32,32,0.0,4.93
00053.c.clean,32,32,0.0,4.78
00054.c.clean,32,32,0.0,4.96
00055.c.clean,32,32,0.0,5.22
00057.c.clean,32,32,0.0,5.28
00058.c.clean,34,0,,1.34
00059.c.clean,32,32,0.0,5.15
00060.c.clean,32,32,0.0,5.05
00061.c.clean,32,32,0.0,4.86
00062.c.clean,32,32,0.0,4.82
00063.c.clean,32,32,0.0,5.08
00064.c.clean,32,32,0.0,4.88
00065.c.clean,32,12,0.0,2.51
00066.c.clean,34,1,0.0,1.37
00067.c.clean,32,32,0.0,4.77
00068.c.clean,32,32,0.0,4.93
00069.c.clean,32,32,0.0,5.0
00070.c.clean,32,32,0.0,4.88
00071.c.clean,32,32,0.0,4.96
00072.c.clean,32,0,,2.1
00073.c.clean,32,0,,2.18
00074.c.clean,32,32,0.0,4.87
00075.c.clean,32,32,0.0,4.93
00076.c.clean,32,32,0.0,4.91
00077.c.clean,35,0,,1.43
00078.c.clean,35,0,,1.4
00079.c.clean,32,15,0.0,4.77
00080.c.clean,32,32,0.0,5.01
00081.c.clean,32,32,0.0,4.93
00082.c.clean,32,32,0.0,4.9
00083.c.clean,32,32,0.0,4.96
00084.c.clean,32,32,0.0,4.95
00085.c.clean,32,32,0.0,5.0
00086.c.clean,35,0,,1.35
00087.c.clean,32,32,0.0,5.36
00088.c.clean,35,0,,1.41
00089.c.clean,32,32,0.0,4.99
00090.c.clean,34,3,0.0,1.54
00091.c.clean,32,15,0.0,2.85
00092.c.clean,32,32,0.0,4.95
00093.c.clean,32,32,0.0,4.96
00094.c.clean,32,32,0.0,4.94
00095.c.clean,32,32,0.0,4.91
00096.c.clean,32,32,0.0,4.96
00097.c.clean,32,32,0.0,4.91
00098.c.clean,32,32,0.0,3.85
00099.c.clean,32,32,0.0,4.94
00100.c.clean,32,32,0.0,5.15
00101.c.clean,32,0,,13.25
00102.c.clean,35,0,,1.33
00103.c.clean,32,32,0.0,5.13
00105.c.clean,32,30,0.0,8.08
00106.c.clean,32,32,0.0,4.9
00107.c.clean,32,32,0.0,4.92
00108.c.clean,32,32,0.0,4.97
00109.c.clean,32,32,0.0,4.88
00110.c.clean,32,32,0.0,3.76
00111.c.clean,35,0,,1.39
00112.c.clean,34,0,,1.3
00113.c.clean,32,13,0.0,4.89
00114.c.clean,32,32,0.0,4.86
00115.c.clean,35,0,,1.53
00116.c.clean,32,32,0.0,4.89
00117.c.clean,33,2,0.0,1.57
00118.c.clean,32,32,0.0,5.09
00119.c.clean,32,32,0.0,5.18
00120.c.clean,32,32,0.0,4.01
00121.c.clean,32,32,0.0,4.97
00122.c.clean,32,32,0.0,4.89
00123.c.clean,32,32,0.0,4.85
00124.c.clean,34,0,,1.33
00126.c.clean,32,32,0.0,5.0
00127.c.clean,32,32,0.0,5.14
00128.c.clean,32,32,0.0,4.95
00130.c.clean,34,0,,1.51
00133.c.clean,33,11,0.0,2.5
00134.c.clean,34,0,,1.32
00135.c.clean,32,32,0.0,4.87
00136.c.clean,32,32,0.0,4.81
00137.c.clean,32,32,0.0,4.89
00138.c.clean,32,23,0.0,4.89
00139.c.clean,32,0,,4.6
00140.c.clean,32,10,0.0,4.63
00141.c.clean,32,32,0.0,4.93
00142.c.clean,32,32,0.0,3.93
00143.c.clean,35,0,,1.48
00144.c.clean,35,0,,1.43
00145.c.clean,32,32,0.0,5.1
00146.c.clean,32,32,0.0,4.88
00147.c.clean,32,7,0.0,1.83
00148.c.clean,32,7,0.0,1.99
00149.c.clean,32,32,0.0,4.89
00150.c.clean,32,16,0.0,2.65
00151.c.clean,36,0,,1.26
00152.c.clean,32,32,0.0,4.86
00153.c.clean,32,32,0.0,5.02
00155.c.clean,35,0,,1.32
00209.c.clean,32,32,0.0,5.01
00211.c.clean,32,20,0.0,3.2
00214.c.clean,35,0,,1.38
00217.c.clean,32,0,,5.05
00218.c.clean,36,0,,1.4
