seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,6.09
00002.c.clean,32,32,0.0,6.12
00003.c.clean,32,32,0.0,6.43
00004.c.clean,32,32,0.0,6.09
00005.c.clean,32,32,0.0,6.3
00006.c.clean,32,0,,13.21
00007.c.clean,32,0,,13.23
00008.c.clean,32,0,,13.22
00009.c.clean,32,0,,5.79
00010.c.clean,32,32,0.0,5.97
00011.c.clean,32,32,0.0,5.6
00012.c.clean,35,0,,1.39
00013.c.clean,32,30,0.0,6.04
00014.c.clean,32,27,0.0,6.38
00015.c.clean,34,8,0.0,2.28
00016.c.clean,32,9,0.0,2.26
00017.c.clean,32,28,0.0,6.02
00018.c.clean,32,18,0.0,5.73
00019.c.clean,32,32,0.0,5.83
00020.c.clean,32,32,0.0,5.71
00021.c.clean,32,19,0.0,6.31
00022.c.clean,32,32,0.0,5.9
00023.c.clean,32,32,0.0,5.84
00024.c.clean,32,25,0.0,6.18
00025.c.clean,35,0,,1.36
00026.c.clean,32,27,0.0,5.51
00027.c.clean,32,32,0.0,5.58
00028.c.clean,32,32,0.0,6.24
00029.c.clean,32,32,0.0,6.15
00030.c.clean,32,32,0.0,6.44
00031.c.clean,32,32,0.0,6.1
00032.c.clean,32,4,0.0,1.75
00033.c.clean,32,32,0.0,5.82
00034.c.clean,32,0,,13.28
00035.c.clean,35,0,,1.36
00036.c.clean,32,6,0.0,5.87
00037.c.clean,34,0,,1.62
00038.c.clean,32,32,0.0,5.68
00039.c.clean,32,32,0.0,6.05
00041.c.clean,32,21,0.0,9.09
00042.c.clean,32,32,0.0,5.85
00043.c.clean,32,2,0.0,5.7
00044.c.clean,32,32,0.0,5.75
00045.c.clean,32,32,0.0,5.74
00046.c.clean,32,32,0.0,5.39
00047.c.clean,32,32,0.0,6.02
00048.c.clean,32,32,0.0,5.98
00049.c.clean,32,32,0.0,5.84
00050.c.clean,32,32,0.0,5.87
00051.c.clean,32,18,0.0,3.63
00052.c.clean,32,32,0.0,6.08
00053.c.clean,32,32,0.0,6.06
00054.c.clean,32,32,0.0,6.04
00055.c.clean,32,32,0.0,5.84
00057.c.clean,32,32,0.0,5.96
00058.c.clean,35,0,,1.37
00059.c.clean,32,32,0.0,6.01
00060.c.clean,32,32,0.0,6.21
00061.c.clean,32,32,0.0,6.25
00062.c.clean,32,32,0.0,5.92
00063.c.clean,32,32,0.0,5.67
00064.c.clean,32,32,0.0,5.94
00065.c.clean,32,15,0.0,2.85
00066.c.clean,35,0,,1.35
00067.c.clean,32,32,0.0,5.73
00068.c.clean,32,32,0.0,6.09
00069.c.clean,32,32,0.0,5.5
00070.c.clean,32,32,0.0,6.12
00071.c.clean,32,32,0.0,6.04
00072.c.clean,32,0,,2.55
00073.c.clean,32,0,,2.55
00074.c.clean,32,32,0.0,6.38
00075.c.clean,32,32,0.0,6.09
00076.c.clean,32,32,0.0,6.18
