seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.02
00002.c.clean,32,32,0.0,5.08
00003.c.clean,32,32,0.0,5.04
00004.c.clean,32,32,0.0,5.1
00005.c.clean,32,32,0.0,5.12
00006.c.clean,32,0,,24.37
00007.c.clean,32,0,,25.11
00008.c.clean,32,0,,25.13
00009.c.clean,32,0,,5.0
00010.c.clean,32,32,0.0,5.27
00011.c.clean,32,32,0.0,5.2
00012.c.clean,32,0,,0.86
00013.c.clean,32,31,0.0,5.29
00014.c.clean,32,28,0.0,5.43
00015.c.clean,32,7,0.0,2.1
00016.c.clean,32,8,0.0,2.32
00017.c.clean,32,30,0.0,5.45
00018.c.clean,32,14,0.0,4.97
00019.c.clean,32,32,0.0,5.33
00020.c.clean,32,32,0.0,5.36
00021.c.clean,32,17,0.0,5.12
00022.c.clean,32,32,0.0,5.36
00023.c.clean,32,32,0.0,5.27
00024.c.clean,32,24,0.0,5.1
00025.c.clean,32,0,,1.0
00026.c.clean,32,28,0.0,5.12
00027.c.clean,32,32,0.0,5.14
00028.c.clean,32,32,0.0,5.14
00029.c.clean,32,32,0.0,5.16
00030.c.clean,32,32,0.0,5.21
00031.c.clean,32,32,0.0,5.34
00032.c.clean,32,3,0.0,1.61
00033.c.clean,32,32,0.0,5.36
00034.c.clean,32,0,,25.2
00035.c.clean,32,0,,0.98
00036.c.clean,32,4,0.0,7.52
00037.c.clean,32,0,,1.84
00038.c.clean,32,32,0.0,5.19
00039.c.clean,32,32,0.0,5.27
00041.c.clean,32,19,0.0,14.25
00042.c.clean,32,28,0.0,7.76
00043.c.clean,32,9,0.0,4.96
00044.c.clean,32,32,0.0,5.2
00045.c.clean,32,32,0.0,5.21
00046.c.clean,32,32,0.0,5.24
00047.c.clean,32,32,0.0,5.36
00048.c.clean,32,32,0.0,5.32
00049.c.clean,32,32,0.0,5.3
00050.c.clean,32,32,0.0,5.29
00051.c.clean,32,17,0.0,3.63
00052.c.clean,32,32,0.0,5.2
00053.c.clean,32,32,0.0,5.18
00054.c.clean,32,32,0.0,5.2
00055.c.clean,32,32,0.0,5.13
00057.c.clean,32,32,0.0,5.26
00058.c.clean,32,0,,0.99
00059.c.clean,32,32,0.0,5.52
00060.c.clean,32,32,0.0,5.22
00061.c.clean,32,32,0.0,5.17
00062.c.clean,32,32,0.0,5.22
00063.c.clean,32,32,0.0,5.47
00064.c.clean,32,32,0.0,5.18
00065.c.clean,32,25,0.0,4.54
00066.c.clean,32,2,0.0,1.31
00067.c.clean,32,32,0.0,5.53
00068.c.clean,32,32,0.0,5.25
00069.c.clean,32,32,0.0,5.19
00070.c.clean,32,32,0.0,5.17
00071.c.clean,32,32,0.0,5.17
00072.c.clean,32,0,,2.09
00073.c.clean,32,0,,1.75
00074.c.clean,32,32,0.0,5.11
00075.c.clean,32,32,0.0,5.23
00076.c.clean,32,32,0.0,5.07
00077.c.clean,32,0,,0.94
00078.c.clean,32,0,,0.98
00079.c.clean,32,15,0.0,5.09
00080.c.clean,32,32,0.0,5.26
00081.c.clean,32,32,0.0,5.49
00082.c.clean,32,32,0.0,5.41
00083.c.clean,32,32,0.0,5.35
00084.c.clean,32,32,0.0,5.45
00085.c.clean,32,32,0.0,5.22
00086.c.clean,32,0,,0.89
00087.c.clean,32,32,0.0,5.38
00088.c.clean,32,0,,0.88
00089.c.clean,32,32,0.0,5.13
00090.c.clean,32,7,0.0,2.04
00091.c.clean,32,17,0.0,3.41
00092.c.clean,32,32,0.0,5.18
00093.c.clean,32,32,0.0,5.18
00094.c.clean,32,32,0.0,5.1
00095.c.clean,32,32,0.0,5.21
00096.c.clean,32,32,0.0,5.24
00097.c.clean,32,32,0.0,5.11
00098.c.clean,32,32,0.0,4.35
00099.c.clean,32,32,0.0,5.12
00100.c.clean,32,32,0.0,5.15
00101.c.clean,32,0,,25.13
00102.c.clean,32,0,,0.9
00103.c.clean,32,32,0.0,5.48
00105.c.clean,32,32,0.0,8.5
00106.c.clean,32,32,0.0,5.16
00107.c.clean,32,32,0.0,5.21
00108.c.clean,32,32,0.0,5.16
00109.c.clean,32,32,0.0,5.04
00110.c.clean,32,32,0.0,4.04
00111.c.clean,32,0,,0.91
00112.c.clean,32,0,,1.01
00113.c.clean,32,22,0.0,5.18
00114.c.clean,32,32,0.0,5.18
00115.c.clean,32,0,,0.91
00116.c.clean,32,32,0.0,5.2
00117.c.clean,32,0,,0.93
00118.c.clean,32,32,0.0,5.22
00119.c.clean,32,32,0.0,5.52
00120.c.clean,32,32,0.0,4.09
00121.c.clean,32,32,0.0,5.15
00122.c.clean,32,32,0.0,5.31
00123.c.clean,32,32,0.0,5.3
00124.c.clean,32,0,,0.98
00126.c.clean,32,32,0.0,5.44
00127.c.clean,32,32,0.0,5.09
00128.c.clean,32,32,0.0,5.31
00130.c.clean,32,0,,1.01
00133.c.clean,32,8,0.0,2.33
00134.c.clean,32,0,,1.05
00135.c.clean,32,32,0.0,5.68
00136.c.clean,32,32,0.0,5.46
00137.c.clean,32,32,0.0,5.66
00138.c.clean,32,24,0.0,4.89
00139.c.clean,32,0,,5.03
00140.c.clean,32,18,0.0,5.11
00141.c.clean,32,32,0.0,5.01
00142.c.clean,32,32,0.0,4.11
00143.c.clean,32,0,,1.02
00144.c.clean,32,0,,0.89
00145.c.clean,32,32,0.0,5.48
00146.c.clean,32,32,0.0,5.33
00147.c.clean,32,5,0.0,1.59
00148.c.clean,32,4,0.0,1.42
00149.c.clean,32,32,0.0,5.24
00150.c.clean,32,21,0.0,4.19
00151.c.clean,32,0,,0.59
00152.c.clean,32,32,0.0,5.2
00153.c.clean,32,32,0.0,5.1
00155.c.clean,32,0,,0.88
00209.c.clean,32,32,0.0,5.17
00211.c.clean,32,15,0.0,3.27
00214.c.clean,32,0,,0.94
00217.c.clean,32,0,,5.1
