seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,4.0
00002.c.clean,32,32,0.0,4.52
00003.c.clean,32,32,0.0,5.17
00004.c.clean,32,32,0.0,5.17
00005.c.clean,32,32,0.0,5.17
00006.c.clean,33,2,0.0,12.94
00007.c.clean,32,0,,13.06
00008.c.clean,32,1,0.0,12.89
00009.c.clean,32,31,0.0,5.01
00010.c.clean,32,32,0.0,4.84
00011.c.clean,32,32,0.0,4.66
00012.c.clean,32,32,0.0,5.15
00013.c.clean,32,31,0.0,5.15
00014.c.clean,32,25,0.0,5.04
00015.c.clean,32,8,0.0,1.89
00016.c.clean,32,4,0.0,1.63
00017.c.clean,32,32,0.0,5.13
00018.c.clean,32,32,0.0,5.12
00019.c.clean,32,32,0.0,5.05
00020.c.clean,32,32,0.0,5.15
00021.c.clean,32,32,0.0,5.18
00022.c.clean,32,32,0.0,4.8
00023.c.clean,32,32,0.0,4.73
00024.c.clean,32,32,0.0,5.26
00025.c.clean,32,0,,0.88
00026.c.clean,32,24,0.0,5.03
00027.c.clean,32,32,0.0,5.18
00028.c.clean,32,32,0.0,5.13
00029.c.clean,32,32,0.0,5.05
00030.c.clean,32,32,0.0,5.17
00031.c.clean,32,32,0.0,5.22
00032.c.clean,32,4,0.0,1.43
00033.c.clean,32,32,0.0,5.19
00034.c.clean,32,0,,12.99
00035.c.clean,32,0,,0.88
00036.c.clean,32,32,0.0,5.44
00037.c.clean,32,3,0.0,1.44
00038.c.clean,32,32,0.0,4.34
00039.c.clean,32,32,0.0,5.25
00041.c.clean,32,32,0.0,5.5
00042.c.clean,32,32,0.0,5.3
00043.c.clean,32,32,0.0,5.36
00044.c.clean,32,32,0.0,5.34
00045.c.clean,32,32,0.0,5.08
00046.c.clean,32,32,0.0,5.17
00047.c.clean,32,32,0.0,5.39
00048.c.clean,32,32,0.0,5.14
00049.c.clean,32,32,0.0,5.1
00050.c.clean,32,32,0.0,5.14
00051.c.clean,32,32,0.0,5.12
00052.c.clean,32,32,0.0,4.34
00053.c.clean,32,32,0.0,5.24
00054.c.clean,32,32,0.0,4.38
00055.c.clean,32,32,0.0,4.12
00057.c.clean,32,32,0.0,4.98
00058.c.clean,32,23,0.0,5.25
00059.c.clean,32,32,0.0,4.01
00060.c.clean,32,32,0.0,4.15
00061.c.clean,32,32,0.0,3.94
00062.c.clean,32,32,0.0,5.09
00063.c.clean,32,32,0.0,5.16
00064.c.clean,32,32,0.0,4.83
00065.c.clean,32,32,0.0,4.01
00066.c.clean,32,32,0.0,3.92
00067.c.clean,32,32,0.0,5.11
00068.c.clean,32,32,0.0,5.14
00069.c.clean,32,32,0.0,5.03
00070.c.clean,32,32,0.0,5.37
00071.c.clean,32,32,0.0,4.21
00072.c.clean,32,11,0.0,2.17
00073.c.clean,32,18,0.0,3.5
00074.c.clean,32,32,0.0,5.18
00075.c.clean,32,32,0.0,4.12
00076.c.clean,32,32,0.0,4.12
00077.c.clean,32,0,,0.9
00078.c.clean,32,32,0.0,5.2
00079.c.clean,32,32,0.0,5.07
00080.c.clean,32,32,0.0,4.76
00081.c.clean,32,32,0.0,5.09
00082.c.clean,32,32,0.0,5.22
00083.c.clean,32,32,0.0,5.42
00084.c.clean,32,32,0.0,5.76
00085.c.clean,32,32,0.0,4.01
00086.c.clean,32,32,0.0,5.07
00087.c.clean,32,32,0.0,4.62
00088.c.clean,32,0,,0.8
00089.c.clean,32,32,0.0,5.4
00090.c.clean,32,14,0.0,2.51
00091.c.clean,32,2,0.0,1.35
00092.c.clean,32,32,0.0,5.29
00093.c.clean,32,32,0.0,5.06
00094.c.clean,32,32,0.0,3.56
00095.c.clean,32,32,0.0,5.07
00096.c.clean,32,32,0.0,5.8
