seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,4.52
00002.c.clean,32,32,0.0,4.45
00003.c.clean,32,32,0.0,5.04
00004.c.clean,32,32,0.0,5.02
00005.c.clean,32,32,0.0,5.07
00006.c.clean,32,1,0.0,12.69
00007.c.clean,32,0,,13.04
00008.c.clean,33,2,0.0,13.03
00009.c.clean,32,32,0.0,5.13
00010.c.clean,32,32,0.0,4.7
00011.c.clean,32,32,0.0,4.84
00012.c.clean,32,32,0.0,5.03
00013.c.clean,32,30,0.0,5.12
00014.c.clean,32,27,0.0,5.2
00015.c.clean,32,9,0.0,2.31
00016.c.clean,32,11,0.0,2.15
00017.c.clean,32,32,0.0,5.08
00018.c.clean,32,32,0.0,5.38
00019.c.clean,32,32,0.0,5.2
00020.c.clean,32,32,0.0,5.62
00021.c.clean,32,32,0.0,5.2
00022.c.clean,32,32,0.0,5.11
00023.c.clean,32,32,0.0,5.09
00024.c.clean,32,32,0.0,5.34
00025.c.clean,32,0,,0.86
00026.c.clean,32,26,0.0,5.34
00027.c.clean,32,32,0.0,5.42
00028.c.clean,32,32,0.0,5.59
00029.c.clean,32,32,0.0,5.59
00030.c.clean,32,32,0.0,5.55
00031.c.clean,32,32,0.0,5.45
00032.c.clean,32,4,0.0,1.6
00033.c.clean,32,32,0.0,5.45
00034.c.clean,32,0,,12.95
00035.c.clean,32,0,,0.79
00036.c.clean,32,32,0.0,5.77
00037.c.clean,32,7,0.0,1.85
00038.c.clean,32,32,0.0,4.08
00039.c.clean,32,32,0.0,5.24
00041.c.clean,32,32,0.0,5.29
00042.c.clean,32,32,0.0,5.26
00043.c.clean,32,32,0.0,5.2
00044.c.clean,32,32,0.0,5.14
00045.c.clean,32,32,0.0,5.19
00046.c.clean,32,32,0.0,5.13
00047.c.clean,32,32,0.0,5.18
00048.c.clean,32,32,0.0,5.24
00049.c.clean,32,32,0.0,5.17
00050.c.clean,32,32,0.0,5.21
00051.c.clean,32,32,0.0,5.15
00052.c.clean,32,32,0.0,4.39
00053.c.clean,32,32,0.0,5.17
00054.c.clean,32,32,0.0,4.51
00055.c.clean,32,32,0.0,4.02
00057.c.clean,32,32,0.0,5.17
00058.c.clean,32,27,0.0,5.24
00059.c.clean,32,32,0.0,4.06
00060.c.clean,32,32,0.0,4.35
00061.c.clean,32,32,0.0,4.04
00062.c.clean,32,32,0.0,5.6
00063.c.clean,32,32,0.0,5.37
00064.c.clean,32,32,0.0,5.0
00065.c.clean,32,32,0.0,3.99
00066.c.clean,32,32,0.0,4.46
00067.c.clean,32,32,0.0,5.29
00068.c.clean,32,32,0.0,5.33
00069.c.clean,32,32,0.0,5.34
00070.c.clean,32,32,0.0,5.29
00071.c.clean,32,32,0.0,3.73
00072.c.clean,32,9,0.0,2.62
00073.c.clean,32,13,0.0,2.53
00074.c.clean,32,32,0.0,5.36
00075.c.clean,32,32,0.0,4.39
00076.c.clean,32,32,0.0,3.62
00077.c.clean,32,0,,0.87
00078.c.clean,32,32,0.0,5.41
00079.c.clean,32,32,0.0,5.31
00080.c.clean,32,32,0.0,5.05
00081.c.clean,32,32,0.0,5.36
00082.c.clean,32,32,0.0,5.41
00083.c.clean,32,32,0.0,5.42
00084.c.clean,32,32,0.0,5.43
00085.c.clean,32,32,0.0,3.74
00086.c.clean,32,32,0.0,5.22
00087.c.clean,32,32,0.0,4.76
00088.c.clean,32,1,0.0,1.08
00089.c.clean,32,32,0.0,5.18
00090.c.clean,32,8,0.0,1.98
00091.c.clean,32,3,0.0,1.5
00092.c.clean,32,32,0.0,5.11
00093.c.clean,32,32,0.0,5.11
00094.c.clean,32,32,0.0,3.69
00095.c.clean,32,32,0.0,5.0
00096.c.clean,32,32,0.0,5.05
00097.c.clean,33,33,0.0,4.09
00098.c.clean,32,32,0.0,3.68
00099.c.clean,32,32,0.0,3.86
00100.c.clean,32,32,0.0,4.63
00101.c.clean,32,1,0.0,12.95
00102.c.clean,32,2,0.0,1.69
00103.c.clean,32,32,0.0,6.24
00105.c.clean,32,32,0.0,5.95
00106.c.clean,32,32,0.0,6.06
00107.c.clean,32,32,0.0,6.19
00108.c.clean,32,32,0.0,4.08
00109.c.clean,32,32,0.0,6.2
00110.c.clean,32,32,0.0,4.2
00111.c.clean,32,32,0.0,6.1
00112.c.clean,32,0,,0.78
00113.c.clean,32,32,0.0,6.01
00114.c.clean,32,32,0.0,3.64
00115.c.clean,32,0,,0.87
00116.c.clean,32,32,0.0,4.49
00117.c.clean,32,1,0.0,1.0
00118.c.clean,32,32,0.0,5.18
00119.c.clean,32,32,0.0,5.04
00120.c.clean,32,32,0.0,3.66
00121.c.clean,32,32,0.0,5.09
00122.c.clean,32,32,0.0,3.66
00123.c.clean,32,32,0.0,5.11
00124.c.clean,32,0,,0.81
00126.c.clean,32,32,0.0,5.14
00127.c.clean,32,32,0.0,4.87
00128.c.clean,32,32,0.0,4.85
00130.c.clean,32,0,,0.9
00133.c.clean,32,32,0.0,5.15
00134.c.clean,32,0,,0.8
00135.c.clean,32,32,0.0,5.14
00136.c.clean,32,32,0.0,4.42
00137.c.clean,32,32,0.0,5.13
00138.c.clean,32,22,0.0,5.03
00139.c.clean,32,32,0.0,5.04
00140.c.clean,32,32,0.0,5.05
00141.c.clean,32,32,0.0,5.1
00142.c.clean,32,32,0.0,3.78
00143.c.clean,32,12,0.0,3.84
00144.c.clean,32,0,,0.97
00145.c.clean,32,32,0.0,4.23
00146.c.clean,32,32,0.0,5.12
00147.c.clean,32,4,0.0,1.26
