seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.05
00002.c.clean,32,32,0.0,5.12
00003.c.clean,32,32,0.0,5.12
00004.c.clean,32,32,0.0,5.01
00005.c.clean,32,32,0.0,5.07
00006.c.clean,32,0,,12.87
00007.c.clean,32,0,,12.86
00008.c.clean,32,0,,12.88
00009.c.clean,32,0,,5.14
00010.c.clean,32,32,0.0,5.02
00011.c.clean,32,32,0.0,5.2
00012.c.clean,32,0,,0.72
00013.c.clean,32,30,0.0,5.22
00014.c.clean,32,27,0.0,5.13
00015.c.clean,32,9,0.0,1.9
00016.c.clean,32,16,0.0,3.06
00017.c.clean,32,26,0.0,5.15
00018.c.clean,32,16,0.0,5.0
00019.c.clean,32,32,0.0,5.11
00020.c.clean,32,32,0.0,5.13
00021.c.clean,32,14,0.0,5.14
00022.c.clean,32,32,0.0,5.04
00023.c.clean,32,32,0.0,5.14
00024.c.clean,32,28,0.0,5.16
00025.c.clean,32,0,,0.75
00026.c.clean,32,24,0.0,4.93
00027.c.clean,32,32,0.0,5.08
00028.c.clean,32,32,0.0,5.04
00029.c.clean,32,32,0.0,5.1
00030.c.clean,32,32,0.0,5.03
00031.c.clean,32,32,0.0,5.08
00032.c.clean,32,5,0.0,1.38
00033.c.clean,32,32,0.0,5.09
00034.c.clean,32,0,,12.89
00035.c.clean,32,0,,0.74
00036.c.clean,32,6,0.0,5.35
00037.c.clean,33,0,,1.27
00038.c.clean,32,32,0.0,5.07
00039.c.clean,32,32,0.0,5.13
00041.c.clean,32,18,0.0,10.28
00042.c.clean,32,32,0.0,5.04
00043.c.clean,32,3,0.0,5.2
00044.c.clean,32,32,0.0,5.12
00045.c.clean,32,32,0.0,5.06
00046.c.clean,32,32,0.0,5.06
00047.c.clean,32,32,0.0,5.07
00048.c.clean,32,32,0.0,5.06
00049.c.clean,32,32,0.0,5.14
00050.c.clean,32,32,0.0,5.17
00051.c.clean,32,15,0.0,2.6
00052.c.clean,32,32,0.0,5.08
00053.c.clean,32,32,0.0,5.11
00054.c.clean,32,32,0.0,5.18
00055.c.clean,32,32,0.0,5.02
00057.c.clean,32,32,0.0,5.06
00058.c.clean,32,0,,0.77
00059.c.clean,32,32,0.0,5.15
00060.c.clean,32,32,0.0,5.02
00061.c.clean,32,32,0.0,5.06
00062.c.clean,32,32,0.0,5.05
00063.c.clean,32,32,0.0,5.09
00064.c.clean,32,32,0.0,5.08
00065.c.clean,32,20,0.0,3.39
00066.c.clean,32,0,,0.72
00067.c.clean,32,32,0.0,5.1
00068.c.clean,32,32,0.0,5.09
00069.c.clean,32,32,0.0,5.13
00070.c.clean,32,32,0.0,5.05
00071.c.clean,32,32,0.0,5.03
00072.c.clean,32,0,,1.66
00073.c.clean,32,0,,2.05
00074.c.clean,32,32,0.0,5.15
00075.c.clean,32,32,0.0,5.07
00076.c.clean,32,32,0.0,5.14
00077.c.clean,32,0,,0.79
00078.c.clean,32,0,,0.78
00079.c.clean,32,18,0.0,5.05
00080.c.clean,32,32,0.0,5.06
00081.c.clean,32,32,0.0,5.04
00082.c.clean,32,32,0.0,5.09
00083.c.clean,32,32,0.0,5.08
00084.c.clean,32,32,0.0,5.09
00085.c.clean,32,32,0.0,5.07
00086.c.clean,32,0,,0.77
00087.c.clean,32,32,0.0,5.09
00088.c.clean,32,0,,0.76
00089.c.clean,32,32,0.0,5.08
00090.c.clean,32,8,0.0,1.69
00091.c.clean,32,15,0.0,2.6
00092.c.clean,32,32,0.0,5.14
00093.c.clean,32,32,0.0,5.03
00094.c.clean,32,32,0.0,5.12
00095.c.clean,32,32,0.0,5.09
00096.c.clean,32,32,0.0,5.16
00097.c.clean,32,32,0.0,5.08
00098.c.clean,32,32,0.0,3.48
00099.c.clean,32,32,0.0,5.18
00100.c.clean,32,32,0.0,5.03
00101.c.clean,32,0,,12.86
00102.c.clean,32,0,,0.75
00103.c.clean,32,32,0.0,5.07
00105.c.clean,32,30,0.0,6.36
00106.c.clean,32,32,0.0,5.31
00107.c.clean,32,32,0.0,5.15
00108.c.clean,32,32,0.0,5.05
00109.c.clean,32,32,0.0,5.22
00110.c.clean,32,32,0.0,3.46
00111.c.clean,32,0,,0.78
00112.c.clean,32,0,,0.75
00113.c.clean,32,19,0.0,5.03
00114.c.clean,32,32,0.0,6.81
00115.c.clean,32,0,,0.78
00116.c.clean,32,30,0.0,9.59
00117.c.clean,32,3,0.0,1.26
00118.c.clean,32,32,0.0,6.61
00119.c.clean,32,32,0.0,6.04
00120.c.clean,32,32,0.0,3.9
00121.c.clean,32,32,0.0,6.14
00122.c.clean,32,32,0.0,6.2
