seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,6.13
00002.c.clean,32,32,0.0,5.09
00003.c.clean,32,32,0.0,5.06
00004.c.clean,32,20,0.0,5.91
00005.c.clean,32,26,0.0,6.71
00006.c.clean,32,0,,6.75
00007.c.clean,32,0,,6.81
00008.c.clean,32,0,,6.77
00009.c.clean,32,0,,6.57
00010.c.clean,32,32,0.0,6.64
00011.c.clean,32,25,0.0,6.42
00012.c.clean,32,0,,0.7
00013.c.clean,32,25,0.0,6.69
00014.c.clean,32,28,0.0,6.11
00015.c.clean,32,5,0.0,2.89
00016.c.clean,32,8,0.0,2.25
00017.c.clean,32,23,0.0,6.26
00018.c.clean,32,20,0.0,6.23
00019.c.clean,32,32,0.0,5.22
00020.c.clean,32,20,0.0,5.88
00021.c.clean,32,12,0.0,6.73
00022.c.clean,32,18,0.0,6.32
00023.c.clean,32,17,0.0,6.66
00024.c.clean,32,12,0.0,6.66
00025.c.clean,32,0,,0.74
00026.c.clean,32,14,0.0,6.59
00027.c.clean,32,32,0.0,6.21
00028.c.clean,32,32,0.0,5.98
00029.c.clean,32,32,0.0,6.09
00030.c.clean,32,32,0.0,5.67
00031.c.clean,32,32,0.0,5.04
00032.c.clean,32,5,0.0,1.38
00033.c.clean,32,32,0.0,5.1
00034.c.clean,32,0,,6.79
00035.c.clean,37,0,,0.84
00036.c.clean,32,4,0.0,5.04
00037.c.clean,34,0,,1.96
00038.c.clean,32,32,0.0,5.17
00039.c.clean,32,32,0.0,5.08
00041.c.clean,34,20,0.0,6.7
00042.c.clean,32,32,0.0,5.11
00043.c.clean,32,5,0.0,5.27
00044.c.clean,32,32,0.0,5.02
00045.c.clean,32,32,0.0,5.13
00046.c.clean,32,32,0.0,5.38
00047.c.clean,32,32,0.0,5.07
00048.c.clean,32,32,0.0,5.08
00049.c.clean,32,32,0.0,5.14
00050.c.clean,32,32,0.0,5.07
00051.c.clean,32,15,0.0,2.68
00052.c.clean,32,32,0.0,5.09
00053.c.clean,32,32,0.0,5.1
00054.c.clean,32,32,0.0,5.09
