seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,128,128,0.0,21.8
00002.c.clean,128,128,0.0,22.48
00003.c.clean,128,128,0.0,22.03
00004.c.clean,128,128,0.0,22.66
00005.c.clean,128,128,0.0,22.12
00006.c.clean,128,0,,27.36
00007.c.clean,128,0,,27.82
00008.c.clean,128,0,,27.59
00009.c.clean,128,0,,22.65
00010.c.clean,128,128,0.0,21.53
00011.c.clean,128,128,0.0,22.48
00012.c.clean,139,0,,5.35
00013.c.clean,128,120,0.0,22.87
00014.c.clean,128,110,0.0,22.51
00015.c.clean,137,23,0.0,7.28
00016.c.clean,135,51,0.0,9.59
00017.c.clean,128,111,0.0,21.89
00018.c.clean,128,63,0.0,21.31
00019.c.clean,128,128,0.0,21.76
00020.c.clean,128,128,0.0,22.66
00021.c.clean,128,71,0.0,21.96
00022.c.clean,128,128,0.0,21.66
00023.c.clean,128,128,0.0,21.37
00024.c.clean,128,101,0.0,22.35
00025.c.clean,139,0,,5.7
00026.c.clean,128,101,0.0,21.61
00027.c.clean,128,128,0.0,21.94
00028.c.clean,128,128,0.0,22.35
00029.c.clean,128,128,0.0,22.09
00030.c.clean,128,128,0.0,21.56
00031.c.clean,128,128,0.0,22.38
00032.c.clean,138,20,0.0,7.17
00033.c.clean,128,128,0.0,21.04
00034.c.clean,128,0,,27.74
00035.c.clean,139,0,,5.68
00036.c.clean,128,23,0.0,21.83
00037.c.clean,136,0,,7.05
00038.c.clean,128,128,0.0,22.4
00039.c.clean,128,127,0.0,22.78
00041.c.clean,128,62,0.0,23.35
00042.c.clean,128,128,0.0,21.84
00043.c.clean,128,23,0.0,22.31
00044.c.clean,128,128,0.0,22.24
00045.c.clean,128,128,0.0,21.71
00046.c.clean,128,128,0.0,21.58
00047.c.clean,128,126,0.0,23.36
00048.c.clean,128,128,0.0,22.96
00049.c.clean,128,128,0.0,21.99
00050.c.clean,128,128,0.0,22.06
00051.c.clean,128,66,0.0,11.5
00052.c.clean,128,128,0.0,21.59
00053.c.clean,128,128,0.0,21.63
00054.c.clean,128,128,0.0,21.81
00055.c.clean,128,128,0.0,22.34
00057.c.clean,128,128,0.0,21.82
00058.c.clean,139,0,,5.47
00059.c.clean,128,128,0.0,22.34
00060.c.clean,128,128,0.0,21.98
00061.c.clean,128,128,0.0,22.21
00062.c.clean,128,128,0.0,23.03
00063.c.clean,128,128,0.0,22.07
00064.c.clean,128,128,0.0,21.2
00065.c.clean,128,70,0.0,12.12
00066.c.clean,139,2,0.0,5.48
00067.c.clean,128,128,0.0,22.95
00068.c.clean,128,128,0.0,22.58
00069.c.clean,128,128,0.0,22.93
00070.c.clean,128,128,0.0,22.15
00071.c.clean,128,128,0.0,21.66
00072.c.clean,136,0,,7.38
00073.c.clean,128,0,,8.96
00074.c.clean,128,128,0.0,23.06
00075.c.clean,128,128,0.0,22.13
00076.c.clean,128,128,0.0,21.7
00077.c.clean,138,0,,5.81
00078.c.clean,139,0,,5.48
00079.c.clean,128,67,0.0,22.33
00080.c.clean,128,128,0.0,22.15
00081.c.clean,128,128,0.0,22.49
00082.c.clean,128,128,0.0,22.29
00083.c.clean,128,128,0.0,21.81
00084.c.clean,128,128,0.0,21.73
00085.c.clean,128,128,0.0,21.9
00086.c.clean,139,0,,5.42
00087.c.clean,128,128,0.0,21.26
00088.c.clean,139,0,,5.38
00089.c.clean,128,128,0.0,21.52
00090.c.clean,134,40,0.0,8.64
00091.c.clean,128,69,0.0,11.51
00092.c.clean,128,127,0.0,22.62
00093.c.clean,128,128,0.0,22.61
00094.c.clean,128,128,0.0,22.37
00095.c.clean,128,128,0.0,22.76
00096.c.clean,128,128,0.0,22.05
00097.c.clean,128,128,0.0,22.27
00098.c.clean,138,138,0.0,15.66
00099.c.clean,128,128,0.0,21.39
00100.c.clean,128,128,0.0,21.16
00101.c.clean,128,0,,27.74
00102.c.clean,139,0,,5.52
00103.c.clean,128,128,0.0,21.64
00105.c.clean,128,87,0.0,23.57
00106.c.clean,128,128,0.0,22.36
00107.c.clean,128,128,0.0,23.0
00108.c.clean,128,128,0.0,22.55
00109.c.clean,128,128,0.0,22.5
00110.c.clean,129,129,0.0,14.74
00111.c.clean,139,0,,5.79
00112.c.clean,139,0,,5.45
00113.c.clean,128,71,0.0,21.53
00114.c.clean,128,128,0.0,22.12
00115.c.clean,139,0,,5.77
00116.c.clean,128,128,0.0,22.55
00117.c.clean,139,2,0.0,5.93
00118.c.clean,128,128,0.0,22.23
00119.c.clean,128,128,0.0,21.47
00120.c.clean,132,132,0.0,15.21
00121.c.clean,128,128,0.0,21.5
00122.c.clean,128,128,0.0,21.85
00123.c.clean,128,128,0.0,22.3
00124.c.clean,139,0,,5.45
00126.c.clean,128,128,0.0,22.24
00127.c.clean,128,128,0.0,22.63
00128.c.clean,128,128,0.0,21.25
00130.c.clean,139,0,,5.52
00133.c.clean,136,32,0.0,8.06
00134.c.clean,139,0,,5.43
00135.c.clean,128,128,0.0,22.57
00136.c.clean,128,128,0.0,22.6
00137.c.clean,128,128,0.0,21.97
00138.c.clean,128,105,0.0,22.25
00139.c.clean,128,0,,22.02
00140.c.clean,128,46,0.0,21.93
00141.c.clean,128,128,0.0,21.94
00142.c.clean,139,139,0.0,15.88
00143.c.clean,139,0,,5.63
00144.c.clean,139,0,,5.73
00145.c.clean,128,128,0.0,22.65
00146.c.clean,128,128,0.0,22.27
00147.c.clean,139,18,0.0,6.47
00148.c.clean,135,21,0.0,6.61
00149.c.clean,128,128,0.0,21.99
00150.c.clean,130,60,0.0,10.39
00151.c.clean,140,0,,4.98
00152.c.clean,128,128,0.0,22.59
00153.c.clean,128,128,0.0,21.9
00155.c.clean,139,0,,5.39
00209.c.clean,128,128,0.0,22.3
00211.c.clean,128,71,0.0,12.51
00214.c.clean,139,0,,5.85
00217.c.clean,128,0,,22.76
00218.c.clean,140,0,,5.2
