seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.22
00002.c.clean,32,32,0.0,5.23
00003.c.clean,32,32,0.0,5.25
00004.c.clean,32,32,0.0,5.32
00005.c.clean,32,32,0.0,5.37
00006.c.clean,32,0,,25.35
00007.c.clean,32,0,,25.42
00008.c.clean,32,0,,25.34
00009.c.clean,32,0,,4.68
00010.c.clean,32,32,0.0,5.32
00011.c.clean,32,32,0.0,5.51
00012.c.clean,32,0,,1.28
00013.c.clean,32,30,0.0,5.44
00014.c.clean,32,31,0.0,5.48
00015.c.clean,32,3,0.0,1.68
00016.c.clean,32,10,0.0,2.89
00017.c.clean,32,28,0.0,5.54
00018.c.clean,32,15,0.0,5.04
00019.c.clean,32,32,0.0,5.51
00020.c.clean,32,32,0.0,5.62
00021.c.clean,32,16,0.0,5.06
00022.c.clean,32,32,0.0,5.67
00023.c.clean,32,32,0.0,5.5
00024.c.clean,32,30,0.0,5.48
00025.c.clean,32,0,,1.27
00026.c.clean,32,22,0.0,5.39
00027.c.clean,32,32,0.0,5.52
00028.c.clean,32,32,0.0,5.8
00029.c.clean,32,32,0.0,5.47
00030.c.clean,32,32,0.0,5.56
00031.c.clean,32,32,0.0,5.49
00032.c.clean,32,7,0.0,2.46
00033.c.clean,32,32,0.0,5.67
00034.c.clean,32,0,,25.45
00035.c.clean,32,0,,1.28
00036.c.clean,32,10,0.0,4.98
00037.c.clean,32,0,,1.92
00038.c.clean,32,32,0.0,5.51
00039.c.clean,32,32,0.0,5.51
00041.c.clean,32,14,0.0,17.04
00042.c.clean,32,32,0.0,5.56
00043.c.clean,32,8,0.0,5.06
00044.c.clean,32,32,0.0,5.51
00045.c.clean,32,32,0.0,5.5
00046.c.clean,32,32,0.0,5.65
00047.c.clean,32,32,0.0,5.66
00048.c.clean,32,32,0.0,5.57
00049.c.clean,32,32,0.0,5.73
00050.c.clean,32,32,0.0,5.63
00051.c.clean,32,17,0.0,3.85
00052.c.clean,32,32,0.0,5.5
00053.c.clean,32,32,0.0,5.59
00054.c.clean,32,32,0.0,5.56
00055.c.clean,32,32,0.0,5.49
00057.c.clean,32,32,0.0,5.6
00058.c.clean,32,0,,1.3
00059.c.clean,32,32,0.0,5.5
00060.c.clean,32,32,0.0,5.72
00061.c.clean,32,32,0.0,5.48
00062.c.clean,32,32,0.0,5.56
00063.c.clean,32,32,0.0,5.59
00064.c.clean,32,32,0.0,5.54
00065.c.clean,32,19,0.0,4.15
00066.c.clean,32,2,0.0,1.53
00067.c.clean,32,32,0.0,5.5
00068.c.clean,32,32,0.0,5.48
00069.c.clean,32,32,0.0,5.62
00070.c.clean,32,32,0.0,5.5
00071.c.clean,32,32,0.0,5.47
00072.c.clean,32,0,,3.37
00073.c.clean,32,0,,2.59
00074.c.clean,32,32,0.0,5.42
00075.c.clean,32,32,0.0,5.44
00076.c.clean,32,32,0.0,5.37
00077.c.clean,32,0,,1.31
00078.c.clean,32,0,,1.36
00079.c.clean,32,14,0.0,4.98
00080.c.clean,32,32,0.0,5.47
00081.c.clean,32,32,0.0,5.64
00082.c.clean,32,32,0.0,5.5
00083.c.clean,32,32,0.0,5.53
00084.c.clean,32,32,0.0,5.8
00085.c.clean,32,32,0.0,5.69
00086.c.clean,32,0,,1.28
00087.c.clean,32,32,0.0,5.53
00088.c.clean,32,0,,1.35
00089.c.clean,32,32,0.0,5.54
00090.c.clean,32,5,0.0,2.02
00091.c.clean,32,19,0.0,4.16
00092.c.clean,32,32,0.0,5.55
00093.c.clean,32,32,0.0,5.57
00094.c.clean,32,32,0.0,5.64
00095.c.clean,32,32,0.0,5.7
00096.c.clean,32,32,0.0,5.78
00097.c.clean,32,32,0.0,5.72
00098.c.clean,32,32,0.0,4.73
00099.c.clean,32,32,0.0,5.55
00100.c.clean,32,32,0.0,5.74
00101.c.clean,32,0,,25.52
00102.c.clean,32,0,,1.28
00103.c.clean,32,32,0.0,5.37
00105.c.clean,32,32,0.0,10.06
00106.c.clean,32,32,0.0,5.42
00107.c.clean,32,32,0.0,5.47
00108.c.clean,32,32,0.0,5.44
00109.c.clean,32,32,0.0,5.64
00110.c.clean,32,32,0.0,4.54
00111.c.clean,32,0,,1.27
00112.c.clean,32,0,,1.29
00113.c.clean,32,16,0.0,5.15
00114.c.clean,32,32,0.0,5.48
00115.c.clean,32,0,,1.32
00116.c.clean,32,32,0.0,5.55
00117.c.clean,32,1,0.0,1.44
00118.c.clean,32,32,0.0,5.55
00119.c.clean,32,32,0.0,5.65
00120.c.clean,32,32,0.0,4.65
00121.c.clean,32,32,0.0,5.53
00122.c.clean,32,32,0.0,5.89
00123.c.clean,32,32,0.0,5.58
00124.c.clean,32,0,,1.29
00126.c.clean,32,32,0.0,5.65
00127.c.clean,32,32,0.0,5.6
00128.c.clean,32,32,0.0,5.97
00130.c.clean,32,0,,1.31
00133.c.clean,32,12,0.0,3.2
00134.c.clean,32,0,,1.38
