seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,5.08
00002.c.clean,32,32,0.0,4.95
00003.c.clean,32,32,0.0,4.96
00004.c.clean,32,32,0.0,5.01
00005.c.clean,32,32,0.0,5.11
00006.c.clean,32,0,,13.17
00007.c.clean,32,0,,13.28
00008.c.clean,32,0,,13.25
00009.c.clean,32,0,,4.72
00010.c.clean,32,32,0.0,4.86
00011.c.clean,32,32,0.0,4.94
00012.c.clean,35,0,,1.33
00013.c.clean,32,31,0.0,4.83
00014.c.clean,32,28,0.0,4.92
00015.c.clean,33,10,0.0,2.45
00016.c.clean,33,8,0.0,2.33
00017.c.clean,32,26,0.0,4.87
00018.c.clean,32,18,0.0,4.7
00019.c.clean,32,32,0.0,4.93
00020.c.clean,32,32,0.0,4.82
00021.c.clean,32,13,0.0,4.78
00022.c.clean,32,32,0.0,4.89
00023.c.clean,32,32,0.0,4.89
00024.c.clean,32,28,0.0,4.87
00025.c.clean,34,0,,1.38
00026.c.clean,32,24,0.0,4.96
00027.c.clean,32,32,0.0,5.21
00028.c.clean,32,32,0.0,5.13
00029.c.clean,32,32,0.0,5.23
00030.c.clean,32,32,0.0,5.24
00031.c.clean,32,32,0.0,5.19
00032.c.clean,33,3,0.0,1.69
00033.c.clean,32,32,0.0,5.21
00034.c.clean,32,0,,13.28
00035.c.clean,35,0,,1.36
00036.c.clean,32,4,0.0,4.57
00037.c.clean,33,0,,1.71
00038.c.clean,32,32,0.0,4.83
00039.c.clean,32,32,0.0,4.93
00041.c.clean,32,14,0.0,11.01
00042.c.clean,32,32,0.0,5.29
00043.c.clean,32,5,0.0,4.75
00044.c.clean,32,32,0.0,4.95
00045.c.clean,32,32,0.0,4.85
00046.c.clean,32,32,0.0,5.19
00047.c.clean,32,32,0.0,5.08
00048.c.clean,32,32,0.0,5.06
00049.c.clean,32,32,0.0,5.05
00050.c.clean,32,32,0.0,5.24
00051.c.clean,32,11,0.0,2.65
00052.c.clean,32,32,0.0,5.02
00053.c.clean,32,32,0.0,5.16
00054.c.clean,32,32,0.0,5.12
00055.c.clean,32,32,0.0,5.17
00057.c.clean,32,32,0.0,5.0
00058.c.clean,35,0,,1.39
00059.c.clean,32,32,0.0,4.96
00060.c.clean,32,32,0.0,4.86
00061.c.clean,32,32,0.0,4.92
00062.c.clean,32,32,0.0,4.85
00063.c.clean,32,32,0.0,4.88
00064.c.clean,32,32,0.0,4.87
00065.c.clean,32,19,0.0,3.09
00066.c.clean,34,1,0.0,1.36
00067.c.clean,32,32,0.0,4.88
00068.c.clean,32,32,0.0,4.87
00069.c.clean,32,32,0.0,4.97
00070.c.clean,32,32,0.0,4.98
00071.c.clean,32,32,0.0,4.88
00072.c.clean,32,0,,2.44
00073.c.clean,33,0,,1.87
00074.c.clean,32,32,0.0,4.82
00075.c.clean,32,32,0.0,4.89
00076.c.clean,32,32,0.0,4.86
00077.c.clean,35,0,,1.41
00078.c.clean,35,0,,1.44
00079.c.clean,32,19,0.0,4.87
00080.c.clean,32,32,0.0,4.89
00081.c.clean,32,32,0.0,4.98
00082.c.clean,32,32,0.0,4.94
00083.c.clean,32,32,0.0,4.96
00084.c.clean,32,32,0.0,4.93
00085.c.clean,32,32,0.0,4.81
00086.c.clean,35,0,,1.33
00087.c.clean,32,32,0.0,4.85
00088.c.clean,35,0,,1.43
00089.c.clean,32,32,0.0,4.88
00090.c.clean,34,4,0.0,1.77
00091.c.clean,32,14,0.0,2.76
00092.c.clean,32,32,0.0,4.96
00093.c.clean,32,32,0.0,4.86
00094.c.clean,32,32,0.0,5.2
00095.c.clean,32,32,0.0,5.21
00096.c.clean,32,32,0.0,5.14
