seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,131,131,0.0,14.26
00002.c.clean,128,128,0.0,14.89
00003.c.clean,128,128,0.0,21.33
00004.c.clean,128,128,0.0,21.05
00005.c.clean,128,128,0.0,21.2
00006.c.clean,129,4,0.0,26.19
00007.c.clean,128,0,,27.7
00008.c.clean,128,4,0.0,26.69
00009.c.clean,128,100,0.0,22.78
00010.c.clean,128,128,0.0,17.61
00011.c.clean,128,128,0.0,18.15
00012.c.clean,128,109,0.0,23.52
00013.c.clean,128,121,0.0,21.99
00014.c.clean,128,114,0.0,23.03
00015.c.clean,138,26,0.0,7.89
00016.c.clean,136,46,0.0,9.35
00017.c.clean,128,128,0.0,21.93
00018.c.clean,128,128,0.0,22.79
00019.c.clean,128,128,0.0,22.17
00020.c.clean,128,128,0.0,22.15
00021.c.clean,128,128,0.0,22.09
00022.c.clean,132,132,0.0,17.15
00023.c.clean,128,128,0.0,16.7
00024.c.clean,128,128,0.0,21.42
00025.c.clean,139,0,,5.67
00026.c.clean,128,100,0.0,22.3
00027.c.clean,128,128,0.0,21.35
00028.c.clean,128,128,0.0,21.47
00029.c.clean,128,128,0.0,21.17
00030.c.clean,128,104,0.0,22.77
00031.c.clean,128,85,0.0,24.44
00032.c.clean,138,24,0.0,7.62
00033.c.clean,128,91,0.0,24.92
00034.c.clean,128,0,,27.67
00035.c.clean,139,0,,5.64
00036.c.clean,128,88,0.0,24.39
00037.c.clean,134,26,0.0,7.56
00038.c.clean,136,129,0.0,19.69
00039.c.clean,128,87,0.0,24.26
00041.c.clean,128,103,0.0,24.15
00042.c.clean,128,92,0.0,23.68
00043.c.clean,128,128,0.0,21.45
00044.c.clean,128,128,0.0,21.9
00045.c.clean,128,128,0.0,21.86
00046.c.clean,128,128,0.0,21.78
00047.c.clean,128,128,0.0,21.84
00048.c.clean,128,128,0.0,21.36
00049.c.clean,128,128,0.0,21.55
00050.c.clean,128,128,0.0,22.19
00051.c.clean,128,126,0.0,20.92
00052.c.clean,129,129,0.0,16.64
