filename,mutation-id,checker-success,checker-info,checker-stdout,checker-stderr,asm_diff,c-0,c-1,c-2,c-3,c-4,c-5,c-6,c-7,c-8,c-9,c-10,c-11,c-12,c-13,c-14,c-15,c-16,c-17,c-18,c-19,c-20,c-21,c-22,c-23,c-24,c-25,c-26
00001.c.clean,0,True,valid,,,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,1,True,valid,,,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,2,True,valid,,,0.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,3,True,valid,,,0.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,4,True,valid,,,0.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,5,True,valid,,,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,6,True,valid,,,0.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,7,True,valid,,,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,8,True,valid,,,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,9,True,valid,,,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,10,True,valid,,,0.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,11,True,valid,,,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,12,True,valid,,,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,13,True,valid,,,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,14,True,valid,,,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,15,True,valid,,,0.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,16,True,valid,,,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,17,True,valid,,,0.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,18,True,valid,,,0.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,19,True,valid,,,0.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,20,True,valid,,,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,21,True,valid,,,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,22,True,valid,,,0.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,23,True,valid,,,0.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,24,True,valid,,,0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,25,True,valid,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,26,True,valid,,,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,27,True,valid,,,0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,28,True,valid,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,29,True,valid,,,0.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,30,True,valid,,,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00001.c.clean,31,True,valid,,,0.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,0,True,valid,,,0.0,72.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,1,True,valid,,,0.0,109.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,2,True,valid,,,0.0,8.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,3,True,valid,,,0.0,89.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,4,True,valid,,,0.0,114.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,5,True,valid,,,0.0,87.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,6,True,valid,,,0.0,21.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,7,True,valid,,,0.0,49.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,
00002.c.clean,8,True,valid,,,0.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
