seed,mutation-attempts-total,mutation-attempts-valid,max_asm_diff,elapsed_s
00001.c.clean,32,32,0.0,4.6
00002.c.clean,32,32,0.0,4.84
00003.c.clean,32,32,0.0,6.3
00004.c.clean,32,32,0.0,6.28
00005.c.clean,32,32,0.0,6.3
00006.c.clean,32,1,0.0,6.82
00007.c.clean,32,0,,6.79
00008.c.clean,32,0,,6.83
00009.c.clean,32,32,0.0,5.1
00010.c.clean,32,32,0.0,4.29
00011.c.clean,32,32,0.0,4.73
00012.c.clean,32,32,0.0,5.27
00013.c.clean,32,29,0.0,5.16
00014.c.clean,32,26,0.0,5.26
00015.c.clean,33,8,0.0,1.83
00016.c.clean,32,11,0.0,2.15
00017.c.clean,32,32,0.0,5.38
00018.c.clean,32,32,0.0,5.24
00019.c.clean,32,32,0.0,5.28
00020.c.clean,32,32,0.0,5.03
00021.c.clean,32,32,0.0,5.07
00022.c.clean,32,32,0.0,4.86
00023.c.clean,32,32,0.0,4.27
00024.c.clean,32,32,0.0,5.13
00025.c.clean,32,0,,0.74
00026.c.clean,32,24,0.0,5.02
00027.c.clean,32,32,0.0,5.14
00028.c.clean,32,32,0.0,5.06
00029.c.clean,32,32,0.0,5.05
00030.c.clean,32,32,0.0,5.14
00031.c.clean,32,32,0.0,5.18
00032.c.clean,32,6,0.0,1.38
00033.c.clean,32,32,0.0,5.17
00034.c.clean,32,0,,6.8
00035.c.clean,32,0,,0.73
00036.c.clean,32,32,0.0,5.05
00037.c.clean,32,3,0.0,1.52
00038.c.clean,32,32,0.0,3.54
00039.c.clean,32,32,0.0,5.01
00041.c.clean,32,32,0.0,5.12
00042.c.clean,32,32,0.0,5.05
00043.c.clean,32,32,0.0,5.07
00044.c.clean,32,32,0.0,5.33
00045.c.clean,32,32,0.0,5.08
00046.c.clean,32,32,0.0,5.38
00047.c.clean,32,32,0.0,5.05
00048.c.clean,32,32,0.0,5.11
00049.c.clean,32,32,0.0,5.14
00050.c.clean,32,32,0.0,5.04
00051.c.clean,32,32,0.0,5.05
00052.c.clean,32,32,0.0,3.99
00053.c.clean,32,32,0.0,5.1
00054.c.clean,32,32,0.0,3.85
00055.c.clean,32,32,0.0,4.27
00057.c.clean,32,32,0.0,6.24
00058.c.clean,32,30,0.0,5.09
00059.c.clean,32,32,0.0,3.35
00060.c.clean,32,32,0.0,3.38
00061.c.clean,32,32,0.0,3.49
00062.c.clean,32,32,0.0,5.12
00063.c.clean,32,32,0.0,5.14
00064.c.clean,32,32,0.0,4.17
00065.c.clean,32,32,0.0,3.54
00066.c.clean,32,32,0.0,3.35
00067.c.clean,32,32,0.0,4.98
00068.c.clean,32,32,0.0,5.1
00069.c.clean,32,32,0.0,5.36
00070.c.clean,32,32,0.0,5.09
